Home,Away,Year,ID,Home_Team,Away_Team
0.0,20.0,1931.0,17964.0,Navy,Notre Dame
37.0,0.0,1931.0,17965.0,Oglethorpe,Wake Forest
0.0,6.0,1931.0,17966.0,Wisconsin,Ohio State
6.0,7.0,1931.0,17967.0,Tulsa,Oklahoma State
0.0,0.0,1931.0,17968.0,Oregon State,Oregon
13.0,12.0,1931.0,17969.0,Pennsylvania,Georgia Tech
26.0,0.0,1931.0,17970.0,Pittsburgh,Army
22.0,0.0,1931.0,17971.0,Purdue,Iowa
6.0,6.0,1931.0,17972.0,South Carolina,Florida
69.0,0.0,1931.0,17973.0,USC,Montana
6.0,0.0,1931.0,17974.0,SMU,Baylor
26.0,0.0,1931.0,17975.0,Stanford,Nevada
21.0,7.0,1931.0,17976.0,Tennessee,Vanderbilt
10.0,0.0,1931.0,17977.0,Texas,TCU
0.0,7.0,1931.0,17978.0,Rice,Texas A&M
7.0,20.0,1931.0,17979.0,Georgia,Tulane
32.0,0.0,1931.0,17980.0,Utah,Colorado
0.0,6.0,1931.0,17981.0,Colorado State,Utah State
0.0,0.0,1931.0,17982.0,Villanova,Detroit Mercy
0.0,0.0,1931.0,17983.0,Virginia Tech,Virginia
12.0,0.0,1931.0,17984.0,Washington,Washington State
0.0,6.0,1931.0,17985.0,Princeton,Washington & Lee
12.0,13.0,1931.0,17986.0,Gonzaga,West Seattle A.C.
0.0,6.0,1931.0,17987.0,Centenary (LA),Texas
32.0,6.0,1931.0,17988.0,Texas Tech,New Mexico
14.0,13.0,1931.0,17989.0,Arizona,DePaul
13.0,7.0,1931.0,17990.0,Arizona State,Arizona All-Stars
54.0,6.0,1931.0,17991.0,Army,Ursinus
19.0,13.0,1931.0,17992.0,Brown,New Hampshire
13.0,14.0,1931.0,17993.0,Fordham,Bucknell
0.0,6.0,1931.0,17994.0,Stanford,California
17.0,7.0,1931.0,17995.0,Colorado,Colorado College
0.0,20.0,1931.0,17996.0,Denver,Colorado State
20.0,13.0,1931.0,17997.0,Detroit Mercy,Michigan State
6.0,0.0,1931.0,17998.0,Drake,Grinnell
6.0,13.0,1931.0,17999.0,Villanova,Georgetown
12.0,6.0,1931.0,18000.0,Georgia,Auburn
23.0,0.0,1931.0,18001.0,Georgia Tech,Florida
14.0,0.0,1931.0,18002.0,Kansas,Missouri
19.0,6.0,1931.0,18003.0,Kansas State,North Dakota State
7.0,0.0,1931.0,18004.0,Marquette,Creighton
13.0,7.0,1931.0,18005.0,Maryland,Washington & Lee
6.0,0.0,1931.0,18006.0,Michigan,Minnesota
23.0,0.0,1931.0,18007.0,Nebraska,Iowa State
7.0,6.0,1931.0,18008.0,New York University,Carnegie Mellon
0.0,0.0,1931.0,18009.0,North Carolina,Duke
0.0,19.0,1931.0,18010.0,Iowa,Northwestern
40.0,0.0,1931.0,18011.0,Ohio State,Illinois
14.0,6.0,1931.0,18012.0,Oklahoma State,Wichita State
6.0,13.0,1931.0,18013.0,UCLA,Oregon
0.0,19.0,1931.0,18014.0,Indiana,Purdue
26.0,12.0,1931.0,18015.0,Rice,Arkansas
34.0,0.0,1931.0,18016.0,Saint Louis,Washington (MO)
0.0,6.0,1931.0,18017.0,Wyoming,Santa Clara
21.0,0.0,1931.0,18018.0,South Carolina,NC State
14.0,16.0,1931.0,18019.0,Notre Dame,USC
13.0,6.0,1931.0,18020.0,SMU,Navy
0.0,0.0,1931.0,18021.0,Syracuse,Columbia
6.0,19.0,1931.0,18022.0,Baylor,TCU
20.0,0.0,1931.0,18023.0,UTEP,New Mexico State
40.0,0.0,1931.0,18024.0,Tulane,Sewanee Univ. of the South
27.0,7.0,1931.0,18025.0,Washington & Jefferson,Western Reserve
6.0,13.0,1931.0,18026.0,Gonzaga,Washington State
19.0,0.0,1931.0,18027.0,West Virginia,Penn State
39.0,18.0,1931.0,18028.0,Whittier,Northern Arizona
7.0,12.0,1931.0,18029.0,Chicago,Wisconsin
0.0,3.0,1931.0,18030.0,Harvard,Yale
6.0,14.0,1931.0,18031.0,Vanderbilt,Alabama
0.0,6.0,1931.0,18032.0,Centenary (LA),Arkansas
13.0,6.0,1931.0,18033.0,Auburn,South Carolina
0.0,0.0,1931.0,18034.0,Clemson,Furman
7.0,27.0,1931.0,18035.0,Arizona,Colorado
20.0,7.0,1931.0,18036.0,Colorado College,Colorado Mines
0.0,7.0,1931.0,18037.0,Pennsylvania,Cornell
0.0,22.0,1931.0,18038.0,Washburn,Kansas State
35.0,14.0,1931.0,18039.0,Maryland,Johns Hopkins
25.0,14.0,1931.0,18040.0,Ole Miss,Mississippi State
13.0,6.0,1931.0,18041.0,North Carolina,Virginia
0.0,0.0,1931.0,18042.0,Oklahoma State,Oklahoma
40.0,0.0,1931.0,18043.0,Pittsburgh,Nebraska
16.0,0.0,1931.0,18044.0,Saint Mary's (CA),Oregon
6.0,6.0,1931.0,18045.0,Tennessee,Kentucky
7.0,6.0,1931.0,18046.0,Texas A&M,Texas
13.0,0.0,1931.0,18047.0,UCLA,Florida
34.0,0.0,1931.0,18048.0,Utah,Utah State
13.0,6.0,1931.0,18049.0,Virginia Tech,VMI
7.0,0.0,1931.0,18050.0,Wake Forest,Davidson
2.0,12.0,1931.0,18051.0,New Mexico,Wyoming
12.0,0.0,1931.0,18052.0,Army,Notre Dame
7.0,13.0,1931.0,18053.0,Brown,Colgate
21.0,7.0,1931.0,18054.0,Colorado State,Northern Colorado
0.0,6.0,1931.0,18055.0,Georgetown,Detroit Mercy
0.0,6.0,1931.0,18056.0,Washington & Lee,Duke
35.0,6.0,1931.0,18057.0,Georgia,Georgia Tech
6.0,32.0,1931.0,18058.0,Drake,Marquette
16.0,0.0,1931.0,18059.0,Michigan,Wisconsin
19.0,7.0,1931.0,18060.0,Minnesota,Ohio State
19.0,6.0,1931.0,18061.0,Navy,Wooster
12.0,7.0,1931.0,18062.0,New Mexico State,New Mexico Military
31.0,0.0,1931.0,18063.0,Penn State,Lehigh
0.0,7.0,1931.0,18064.0,Northwestern,Purdue
20.0,0.0,1931.0,18065.0,Rice,Baylor
0.0,0.0,1931.0,18066.0,SMU,TCU
6.0,32.0,1931.0,18067.0,Dartmouth,Stanford
6.0,38.0,1931.0,18068.0,Missouri,Temple
34.0,7.0,1931.0,18069.0,Tulane,LSU
14.0,13.0,1931.0,18070.0,Washington & Jefferson,West Virginia
51.0,14.0,1931.0,18071.0,Yale,Princeton
0.0,49.0,1931.0,18072.0,Chattanooga,Alabama
7.0,9.0,1931.0,18073.0,South Carolina,Centre
0.0,0.0,1931.0,18074.0,Duquesne,Carnegie Mellon
0.0,6.0,1931.0,18075.0,Washburn,Kansas
6.0,20.0,1931.0,18076.0,Wichita State,Kansas State
2.0,7.0,1931.0,18077.0,Florida,Kentucky
22.0,7.0,1931.0,18078.0,Loyola Marymount,Drake
41.0,6.0,1931.0,18079.0,Maryland,McDaniel
0.0,6.0,1931.0,18080.0,Pennsylvania,Navy
7.0,20.0,1931.0,18081.0,Colorado State,Nebraska
0.0,6.0,1931.0,18082.0,Oklahoma,Oklahoma City
12.0,0.0,1931.0,18083.0,Oregon State,Utah
31.0,6.0,1931.0,18084.0,Saint Louis,Missouri
7.0,2.0,1931.0,18085.0,Saint Mary's (CA),SMU
44.0,7.0,1931.0,18086.0,USC,Washington
0.0,18.0,1931.0,18087.0,Denver,Temple
28.0,14.0,1931.0,18088.0,Tulane,Washington State
0.0,13.0,1931.0,18089.0,New York University,Tennessee
17.0,7.0,1931.0,18090.0,Army,Navy
7.0,20.0,1931.0,18091.0,Tulsa,Oklahoma
60.0,0.0,1931.0,18092.0,USC,Georgia
19.0,13.0,1931.0,18093.0,Hawai'i,Drake
39.0,20.0,1931.0,18094.0,Hawaii All-Stars,Oklahoma
6.0,19.0,1931.0,18095.0,Georgia Tech,California
0.0,7.0,1931.0,18096.0,Hawai'i,Oklahoma
20.0,6.0,1932.0,18098.0,California,UC Davis
13.0,0.0,1932.0,18099.0,California,West Coast Navy
13.0,0.0,1932.0,18100.0,Oklahoma State,Phillips
16.0,19.0,1932.0,18101.0,Gonzaga,Oregon State
12.0,0.0,1932.0,18102.0,Sewanee Univ. of the South,Middle Tennessee
6.0,0.0,1932.0,18103.0,Stanford,Olympic Club
14.0,2.0,1932.0,18104.0,TCU,North Texas
44.0,0.0,1932.0,18105.0,Texas Tech,Panhandle State
18.0,6.0,1932.0,18106.0,VMI,King George
0.0,6.0,1932.0,18107.0,Roanoke,William & Mary
61.0,0.0,1932.0,18108.0,Auburn,Birmingham-Southern
6.0,0.0,1932.0,18109.0,BYU,Montana State
13.0,12.0,1932.0,18110.0,Butler,Ball State
13.0,0.0,1932.0,18111.0,Clemson,Presbyterian College
3.0,0.0,1932.0,18112.0,Duquesne,West Virginia
26.0,6.0,1932.0,18113.0,Oregon,Pacific (Oregon)
26.0,0.0,1932.0,18114.0,UCLA,UC Davis
45.0,6.0,1932.0,18115.0,Alabama,Rhodes
0.0,19.0,1932.0,18116.0,Occidental,Arizona
35.0,0.0,1932.0,18117.0,Bucknell,St. Thomas
0.0,0.0,1932.0,18118.0,Central Oklahoma,Oklahoma State
41.0,0.0,1932.0,18119.0,Chicago,Monmouth
0.0,19.0,1932.0,18120.0,Erskine,The Citadel
41.0,0.0,1932.0,18121.0,Colgate,St. Lawrence
51.0,0.0,1932.0,18122.0,Columbia,Middlebury
72.0,0.0,1932.0,18123.0,Cornell,Buffalo
73.0,0.0,1932.0,18124.0,Dartmouth,Norwich
13.0,7.0,1932.0,18125.0,Denver,Colorado Mines
13.0,0.0,1932.0,18126.0,Duke,Davidson
0.0,18.0,1932.0,18127.0,Washington & Lee,George Washington
0.0,0.0,1932.0,18128.0,Hendrix College,Arkansas
49.0,0.0,1932.0,18129.0,Idaho,Whitman
21.0,0.0,1932.0,18130.0,Iowa State,Simpson College
26.0,0.0,1932.0,18131.0,Kansas State,Wichita State
23.0,0.0,1932.0,18132.0,Kentucky,VMI
93.0,0.0,1932.0,18133.0,Michigan State,Alma
49.0,0.0,1932.0,18134.0,Ole Miss,Southern Mississippi
25.0,0.0,1932.0,18135.0,Montana,Anaconda Anodes
66.0,0.0,1932.0,18136.0,New Mexico State,El Paso National Guard
38.0,0.0,1932.0,18137.0,NC State,Appalachian State
0.0,0.0,1932.0,18138.0,North Texas,SMU
7.0,0.0,1932.0,18139.0,Northern Colorado,Fort Hays State
32.0,0.0,1932.0,18140.0,Oregon State,Willamette
47.0,0.0,1932.0,18141.0,Pittsburgh,Ohio Northern
20.0,0.0,1932.0,18142.0,Rice,Texas A&M-Kingsville
0.0,20.0,1932.0,18143.0,West Coast Army,Saint Mary's (CA)
0.0,12.0,1932.0,18144.0,California,Santa Clara
7.0,3.0,1932.0,18145.0,South Carolina,Sewanee Univ. of the South
35.0,0.0,1932.0,18146.0,USC,Utah
7.0,20.0,1932.0,18147.0,San Francisco,Stanford
13.0,6.0,1932.0,18148.0,Syracuse,Clarkson
0.0,13.0,1932.0,18149.0,Chattanooga,Tennessee
26.0,0.0,1932.0,18150.0,Texas,Daniel Baker
7.0,0.0,1932.0,18151.0,Texas A&M,Texas Tech
3.0,3.0,1932.0,18152.0,TCU,LSU
32.0,0.0,1932.0,18153.0,Utah State,Idaho State
20.0,7.0,1932.0,18154.0,Vanderbilt,Mercer
26.0,2.0,1932.0,18155.0,Villanova,Ursinus
32.0,0.0,1932.0,18156.0,Virginia,Hampden-Sydney
32.0,7.0,1932.0,18157.0,Virginia Tech,Roanoke
0.0,0.0,1932.0,18158.0,Wake Forest,North Carolina
19.0,7.0,1932.0,18159.0,Washington,Gonzaga
40.0,0.0,1932.0,18160.0,Washington State,Albertson
13.0,27.0,1932.0,18161.0,Randolph-Macon,William & Mary
63.0,0.0,1932.0,18162.0,Maryland,Washington (Maryland)
13.0,7.0,1932.0,18163.0,Detroit Mercy,Eastern Michigan
20.0,7.0,1932.0,18164.0,Illinois,Miami (OH)
12.0,13.0,1932.0,18165.0,Denver,Kansas
6.0,0.0,1932.0,18166.0,UCLA,Idaho
53.0,0.0,1932.0,18167.0,Alabama,Mississippi State
99.0,0.0,1932.0,18168.0,Arizona State,Casa Blanca Indians
13.0,0.0,1932.0,18169.0,Army,Furman
77.0,0.0,1932.0,18170.0,Auburn,Erskine
0.0,0.0,1932.0,18171.0,Bates College,Yale
32.0,0.0,1932.0,18172.0,Baylor,St. Edward's
6.0,28.0,1932.0,18173.0,Western State,BYU
19.0,0.0,1932.0,18174.0,Brown,Rhode Island
13.0,6.0,1932.0,18175.0,Bucknell,Albright
22.0,6.0,1932.0,18176.0,California,Olympic Club
7.0,0.0,1932.0,18177.0,Carnegie Mellon,Geneva
6.0,13.0,1932.0,18178.0,Texas,Centenary (LA)
27.0,0.0,1932.0,18179.0,Colgate,Case
0.0,31.0,1932.0,18180.0,Colorado Mines,Colorado
0.0,12.0,1932.0,18181.0,Northern Colorado,Colorado State
41.0,6.0,1932.0,18182.0,Columbia,Lehigh
7.0,0.0,1932.0,18183.0,Cornell,Niagara
6.0,0.0,1932.0,18184.0,Creighton,Haskell
32.0,0.0,1932.0,18185.0,Dartmouth,Vermont
7.0,0.0,1932.0,18186.0,Davidson,Washington & Lee
31.0,9.0,1932.0,18187.0,Drake,Simpson College
0.0,44.0,1932.0,18188.0,VMI,Duke
69.0,0.0,1932.0,18189.0,Fordham,Baltimore
0.0,24.0,1932.0,18190.0,Westminster (Pennsylvania),George Washington
26.0,0.0,1932.0,18191.0,Georgetown,Mount St. Mary's
32.0,14.0,1932.0,18192.0,Georgia Tech,Clemson
6.0,61.0,1932.0,18193.0,Dakota Wesleyan,Gonzaga
20.0,0.0,1932.0,18194.0,Grinnell,William Penn
66.0,0.0,1932.0,18195.0,Harvard,Buffalo
13.0,0.0,1932.0,18196.0,Illinois,Coe
7.0,6.0,1932.0,18197.0,Indiana,Ohio
31.0,7.0,1932.0,18198.0,Iowa,Bradley
32.0,0.0,1932.0,18199.0,Iowa State,Morningside
18.0,0.0,1932.0,18200.0,Kentucky,Sewanee Univ. of the South
0.0,6.0,1932.0,18201.0,Muhlenberg,Lafayette
6.0,33.0,1932.0,18202.0,Arizona,Loyola Marymount
26.0,0.0,1932.0,18203.0,Michigan,Michigan State
12.0,0.0,1932.0,18204.0,Minnesota,South Dakota State
19.0,20.0,1932.0,18205.0,Arkansas,Missouri-Rolla
33.0,0.0,1932.0,18206.0,New York University,Hobart
0.0,9.0,1932.0,18207.0,Richmond,NC State
27.0,0.0,1932.0,18208.0,Northwestern,Missouri
34.0,7.0,1932.0,18209.0,Ohio State,Ohio Wesleyan
7.0,0.0,1932.0,18210.0,Oklahoma,Tulsa
33.0,3.0,1932.0,18211.0,Oklahoma State,Southwestern Oklahoma State
7.0,0.0,1932.0,18212.0,Oregon,Santa Clara
27.0,0.0,1932.0,18213.0,Penn State,Lebanon Valley
38.0,0.0,1932.0,18214.0,Pennsylvania,Franklin & Marshall
0.0,40.0,1932.0,18215.0,West Virginia,Pittsburgh
22.0,0.0,1932.0,18216.0,Princeton,Amherst College
29.0,13.0,1932.0,18217.0,Purdue,Kansas State
10.0,8.0,1932.0,18218.0,Rice,LSU
25.0,0.0,1932.0,18219.0,Saint Louis,McKendree
35.0,0.0,1932.0,18220.0,Saint Mary's (CA),Nevada
12.0,0.0,1932.0,18221.0,San Diego Marines,New Mexico State
6.0,7.0,1932.0,18222.0,Villanova,South Carolina
20.0,0.0,1932.0,18223.0,USC,Washington State
0.0,27.0,1932.0,18224.0,Oregon State,Stanford
54.0,0.0,1932.0,18225.0,Syracuse,St. Lawrence
31.0,0.0,1932.0,18226.0,Temple,Thiel
33.0,0.0,1932.0,18227.0,Tennessee,Ole Miss
55.0,0.0,1932.0,18228.0,TCU,Daniel Baker
6.0,0.0,1932.0,18229.0,Texas Tech,SMU
26.0,14.0,1932.0,18230.0,Tulane,Texas A&M
54.0,6.0,1932.0,18231.0,Utah,Colorado College
26.0,0.0,1932.0,18232.0,Utah State,Montana State
7.0,39.0,1932.0,18233.0,North Carolina,Vanderbilt
7.0,6.0,1932.0,18234.0,Virginia,Maryland
6.0,7.0,1932.0,18235.0,Georgia,Virginia Tech
26.0,13.0,1932.0,18236.0,Washington,Montana
20.0,0.0,1932.0,18237.0,Washington & Jefferson,WV Wesleyan
0.0,6.0,1932.0,18238.0,Illinois College,Washington (MO)
14.0,21.0,1932.0,18239.0,San Francisco,West Coast Navy
0.0,6.0,1932.0,18240.0,Navy,William & Mary
7.0,2.0,1932.0,18241.0,Wisconsin,Marquette
28.0,6.0,1932.0,18242.0,Wyoming,Chadron State
0.0,46.0,1932.0,18243.0,Occidental,BYU
15.0,6.0,1932.0,18244.0,Denver,Colorado College
7.0,0.0,1932.0,18245.0,Detroit Mercy,Washington & Jefferson
6.0,52.0,1932.0,18246.0,Kansas Wesleyan,Kansas State
20.0,6.0,1932.0,18247.0,Saint Louis,Wyoming
14.0,13.0,1932.0,18248.0,Temple,West Virginia
64.0,0.0,1932.0,18249.0,Texas Tech,Austin
6.0,28.0,1932.0,18250.0,George Washington,Alabama
12.0,7.0,1932.0,18251.0,Arizona,New Mexico State
57.0,0.0,1932.0,18252.0,Army,Carleton
18.0,7.0,1932.0,18253.0,Auburn,Duke
0.0,18.0,1932.0,18254.0,Loyola (LA),Baylor
13.0,6.0,1932.0,18255.0,Brown,Springfield
19.0,0.0,1932.0,18256.0,Carnegie Mellon,Western Reserve
41.0,0.0,1932.0,18257.0,Centenary (LA),Henderson State
7.0,7.0,1932.0,18258.0,Chicago,Yale
13.0,7.0,1932.0,18259.0,Cincinnati,Butler
12.0,6.0,1932.0,18260.0,The Citadel,VMI
47.0,0.0,1932.0,18261.0,Colgate,Niagara
26.0,7.0,1932.0,18262.0,Colorado,Utah State
39.0,0.0,1932.0,18263.0,Colorado State,Colorado Mines
20.0,7.0,1932.0,18264.0,Columbia,Princeton
27.0,0.0,1932.0,18265.0,Cornell,Richmond
6.0,0.0,1932.0,18266.0,Dartmouth,Lafayette
40.0,6.0,1932.0,18267.0,Davidson,Wofford
19.0,0.0,1932.0,18268.0,Florida,Sewanee Univ. of the South
30.0,0.0,1932.0,18269.0,Fordham,Bucknell
14.0,6.0,1932.0,18270.0,Georgetown,Canisius
7.0,20.0,1932.0,18271.0,Idaho,Gonzaga
40.0,0.0,1932.0,18272.0,Harvard,New Hampshire
0.0,0.0,1932.0,18273.0,Idaho State,Montana State
20.0,0.0,1932.0,18274.0,Illinois,Bradley
7.0,7.0,1932.0,18275.0,Indiana,Ohio State
6.0,12.0,1932.0,18276.0,Georgia Tech,Kentucky
80.0,0.0,1932.0,18277.0,LSU,Spring Hill
0.0,0.0,1932.0,18278.0,Marquette,Creighton
15.0,6.0,1932.0,18279.0,Michigan,Northwestern
27.0,6.0,1932.0,18280.0,Michigan State,Grinnell
26.0,6.0,1932.0,18281.0,Ole Miss,Samford
18.0,7.0,1932.0,18282.0,Mississippi State,Mississippi College
14.0,6.0,1932.0,18283.0,Montana,Carroll (Montana)
33.0,0.0,1932.0,18284.0,Navy,Washington & Lee
12.0,6.0,1932.0,18285.0,Nebraska,Iowa State
6.0,6.0,1932.0,18286.0,Nevada,Utah
6.0,0.0,1932.0,18287.0,New Mexico,Northern Arizona
21.0,0.0,1932.0,18288.0,New York University,Rutgers
13.0,0.0,1932.0,18289.0,NC State,Clemson
73.0,0.0,1932.0,18290.0,Notre Dame,Haskell
12.0,19.0,1932.0,18291.0,Syracuse,Ohio Wesleyan
6.0,21.0,1932.0,18292.0,Kansas,Oklahoma
7.0,27.0,1932.0,18293.0,Drake,Oklahoma State
54.0,0.0,1932.0,18294.0,Pennsylvania,Swarthmore
33.0,0.0,1932.0,18295.0,Pittsburgh,Duquesne
0.0,7.0,1932.0,18296.0,Minnesota,Purdue
0.0,13.0,1932.0,18297.0,SMU,Rice
12.0,12.0,1932.0,18298.0,Saint Mary's (CA),California
10.0,0.0,1932.0,18299.0,USC,Oregon State
14.0,0.0,1932.0,18300.0,Stanford,Santa Clara
20.0,7.0,1932.0,18301.0,Tennessee,North Carolina
0.0,65.0,1932.0,18302.0,Missouri,Texas
26.0,0.0,1932.0,18303.0,Texas A&M,Sam Houston State
34.0,12.0,1932.0,18304.0,TCU,Arkansas
34.0,25.0,1932.0,18305.0,Tulane,Georgia
26.0,0.0,1932.0,18306.0,Vanderbilt,Western Kentucky
31.0,0.0,1932.0,18307.0,Villanova,Gettysburg
12.0,0.0,1932.0,18308.0,Virginia,Roanoke
0.0,23.0,1932.0,18309.0,Maryland,Virginia Tech
6.0,0.0,1932.0,18310.0,Wake Forest,South Carolina
0.0,0.0,1932.0,18311.0,Washington,Oregon
34.0,0.0,1932.0,18312.0,Washington (MO),Drury
30.0,0.0,1932.0,18313.0,Washington State,Willamette
6.0,7.0,1932.0,18314.0,Penn State,Waynesburg
7.0,13.0,1932.0,18315.0,San Francisco,West Coast Army
0.0,26.0,1932.0,18316.0,Arizona State,Whittier
0.0,47.0,1932.0,18317.0,Guilford,William & Mary
34.0,0.0,1932.0,18318.0,Wisconsin,Iowa
14.0,0.0,1932.0,18319.0,Texas A&M,Texas A&M-Kingsville
19.0,0.0,1932.0,18320.0,Clemson,Erskine
18.0,7.0,1932.0,18321.0,Oklahoma State,Creighton
19.0,0.0,1932.0,18322.0,South Carolina,Wofford
21.0,0.0,1932.0,18323.0,Texas Tech,Arizona
6.0,6.0,1932.0,18324.0,Arizona State,Northern Arizona
20.0,6.0,1932.0,18325.0,Arkansas,Baylor
0.0,6.0,1932.0,18326.0,Georgia Tech,Auburn
2.0,7.0,1932.0,18327.0,Yale,Brown
13.0,6.0,1932.0,18328.0,Centenary (LA),Ole Miss
20.0,0.0,1932.0,18329.0,Chicago,Knox College
0.0,35.0,1932.0,18330.0,Lafayette,Colgate
7.0,7.0,1932.0,18331.0,Colorado State,Denver
22.0,6.0,1932.0,18332.0,Columbia,Virginia
0.0,0.0,1932.0,18333.0,Cornell,Princeton
0.0,12.0,1932.0,18334.0,VMI,Davidson
34.0,0.0,1932.0,18335.0,Duke,Maryland
27.0,7.0,1932.0,18336.0,Florida,The Citadel
0.0,52.0,1932.0,18337.0,Lebanon Valley,Fordham
0.0,27.0,1932.0,18338.0,Catawba College,George Washington
6.0,0.0,1932.0,18339.0,Gonzaga,San Francisco
21.0,0.0,1932.0,18340.0,Grinnell,Cornell College (IA)
46.0,13.0,1932.0,18341.0,Harvard,Penn State
9.0,7.0,1932.0,18342.0,Holy Cross,Detroit Mercy
6.0,19.0,1932.0,18343.0,Montana,Idaho
13.0,7.0,1932.0,18344.0,James Millikin,Butler
0.0,26.0,1932.0,18345.0,Iowa State,Kansas
25.0,0.0,1932.0,18346.0,Kansas State,Missouri
53.0,7.0,1932.0,18347.0,Kentucky,Washington & Lee
24.0,0.0,1932.0,18348.0,LSU,Mississippi State
25.0,0.0,1932.0,18349.0,Marquette,Lawrence
14.0,6.0,1932.0,18350.0,McKendree,Washington (MO)
0.0,14.0,1932.0,18351.0,Ohio State,Michigan
27.0,0.0,1932.0,18352.0,Michigan State,Illinois Wesleyan
7.0,6.0,1932.0,18353.0,Minnesota,Nebraska
108.0,0.0,1932.0,18354.0,New Mexico State,New Mexico Tech
39.0,0.0,1932.0,18355.0,New York University,Georgetown
6.0,6.0,1932.0,18356.0,North Carolina,Georgia
30.0,6.0,1932.0,18357.0,Northern Colorado,New Mexico
0.0,26.0,1932.0,18358.0,Illinois,Northwestern
62.0,0.0,1932.0,18359.0,Notre Dame,Drake
0.0,14.0,1932.0,18360.0,Navy,Ohio
14.0,7.0,1932.0,18361.0,Pennsylvania,Dartmouth
13.0,18.0,1932.0,18362.0,Army,Pittsburgh
7.0,6.0,1932.0,18363.0,Purdue,Wisconsin
14.0,7.0,1932.0,18364.0,Rice,Loyola (LA)
0.0,6.0,1932.0,18365.0,Emory & Henry,Richmond
12.0,0.0,1932.0,18366.0,Santa Clara,Olympic Club
6.0,8.0,1932.0,18367.0,Rhodes,Sewanee Univ. of the South
6.0,0.0,1932.0,18368.0,USC,Loyola Marymount
6.0,16.0,1932.0,18369.0,Syracuse,SMU
26.0,0.0,1932.0,18370.0,Stanford,West Coast Army
12.0,0.0,1932.0,18371.0,Temple,Bucknell
3.0,7.0,1932.0,18372.0,Alabama,Tennessee
17.0,10.0,1932.0,18373.0,Texas,Oklahoma
0.0,17.0,1932.0,18374.0,Texas A&M,TCU
7.0,43.0,1932.0,18375.0,New Mexico Highlands,Texas Tech
7.0,12.0,1932.0,18376.0,Oregon,UCLA
29.0,0.0,1932.0,18377.0,Utah,BYU
39.0,0.0,1932.0,18378.0,Utah State,Western State
6.0,6.0,1932.0,18379.0,Vanderbilt,Tulane
46.0,0.0,1932.0,18380.0,Villanova,Seton Hall
7.0,0.0,1932.0,18381.0,Virginia Tech,William & Mary
0.0,0.0,1932.0,18382.0,Wake Forest,NC State
6.0,6.0,1932.0,18383.0,Washington & Jefferson,Carnegie Mellon
2.0,7.0,1932.0,18384.0,California,Washington State
14.0,0.0,1932.0,18385.0,West Virginia,WV Wesleyan
13.0,7.0,1932.0,18386.0,Wyoming,Montana State
12.0,0.0,1932.0,18387.0,Indiana,Iowa
14.0,0.0,1932.0,18388.0,South Carolina,Clemson
26.0,13.0,1932.0,18389.0,Detroit Mercy,West Virginia
9.0,0.0,1932.0,18390.0,Duke,Wake Forest
24.0,13.0,1932.0,18391.0,Alabama,Ole Miss
20.0,6.0,1932.0,18392.0,Arizona,Arizona State
0.0,20.0,1932.0,18393.0,Yale,Army
7.0,19.0,1932.0,18394.0,Tulane,Auburn
20.0,2.0,1932.0,18395.0,BYU,Northern Colorado
11.0,0.0,1932.0,18396.0,Brown,Tufts
14.0,6.0,1932.0,18397.0,Bucknell,Lafayette
6.0,7.0,1932.0,18398.0,Washington,California
7.0,18.0,1932.0,18399.0,SMU,Centenary (LA)
13.0,7.0,1932.0,18400.0,Chicago,Indiana
7.0,6.0,1932.0,18401.0,The Citadel,Davidson
0.0,14.0,1932.0,18402.0,New York University,Colgate
6.0,15.0,1932.0,18403.0,Wyoming,Colorado College
6.0,7.0,1932.0,18404.0,Colorado,Colorado State
46.0,0.0,1932.0,18405.0,Columbia,Williams
12.0,0.0,1932.0,18406.0,Creighton,Drake
14.0,43.0,1932.0,18407.0,North Carolina,Georgia Tech
56.0,13.0,1932.0,18408.0,Gonzaga,Montana
0.0,0.0,1932.0,18409.0,Hampden-Sydney,Richmond
10.0,7.0,1932.0,18410.0,Harvard,Dartmouth
0.0,0.0,1932.0,18411.0,Iowa State,Missouri
14.0,0.0,1932.0,18412.0,LSU,Arkansas
13.0,0.0,1932.0,18413.0,Marquette,Boston College
24.0,7.0,1932.0,18414.0,Maryland,St. John's (Maryland)
6.0,12.0,1932.0,18415.0,Georgetown,McDaniel
32.0,0.0,1932.0,18416.0,Michigan,Illinois
13.0,19.0,1932.0,18417.0,Fordham,Michigan State
6.0,21.0,1932.0,18418.0,Iowa,Minnesota
9.0,8.0,1932.0,18419.0,Mississippi State,Millsaps
0.0,0.0,1932.0,18420.0,Navy,Princeton
6.0,20.0,1932.0,18421.0,Kansas,Nebraska
7.0,7.0,1932.0,18422.0,New Mexico State,New Mexico
6.0,17.0,1932.0,18423.0,Florida,NC State
42.0,0.0,1932.0,18424.0,Notre Dame,Carnegie Mellon
0.0,0.0,1932.0,18425.0,Ohio State,Pittsburgh
20.0,13.0,1932.0,18426.0,Oklahoma,Kansas State
6.0,14.0,1932.0,18427.0,Oklahoma City,Oklahoma State
0.0,32.0,1932.0,18428.0,Idaho,Oregon
33.0,6.0,1932.0,18429.0,Pennsylvania,Lehigh
7.0,7.0,1932.0,18430.0,Purdue,Northwestern
14.0,13.0,1932.0,18431.0,Saint Mary's (CA),Santa Clara
